vehicle_id,scenario,total_distance,average_passengers,ratio_0,ratio_1,ratio_2,ratio_3,ratio_4,ratio_out,utilization_rate,reported_time,idling_time,moving_time,pick_up,drop_off,revenue_trips,rebalance_trips
s2.88,2,298.3112319,16.4966761,0.159382367,0.03209571,0.038920321,0.033639793,0.020627063,0.715334748,0.840617633,84840,0,84840,451,400,400,6
s2.89,2,312.9582563,25.16184931,0.137442906,0.049312553,0.037411527,0.039573237,0.03615634,0.700103437,0.862557094,86043,11429,74614,451,386,386,5
s2.90,2,298.8998385,20.26733864,0.192985559,0.026089007,0.018155025,0.018402594,0.013922782,0.730445034,0.807014441,84825,0,84825,403,355,355,5
s2.91,2,317.8561342,37.70617958,0,0.004762458,0.003136253,0.009397143,0.012080381,0.970623766,1,86090,0,86090,448,367,367,0
s2.92,2,280.6330444,19.31475029,0.004446322,0.213646336,0.030080128,0.02565727,0.025281855,0.700888091,0.995553678,85239,0,85239,396,347,347,2
s2.93,2,296.8009451,23.13626993,0.001758697,0.140311441,0.035220536,0.040764509,0.031656553,0.750288263,0.998241303,85859,0,85859,440,383,383,1
s2.94,2,302.6726133,31.35053139,0,0.162401998,0.049410535,0.033602416,0.035321447,0.719263604,1,86095,0,86095,426,356,356,0
s2.95,2,309.9559917,32.63746535,0.001020538,0.001994689,0.001843927,0.002319405,0.003931392,0.988890049,0.998979462,86229,0,86229,454,379,379,1
s2.96,2,305.4581336,29.42476719,0,0.012556305,0.020024739,0.163873783,0.02287208,0.780673093,1,85694,0,85694,442,374,374,0
s2.97,2,347.3803905,30.84631007,0.0108046,0.012591827,0.009028979,0.012162429,0.010235937,0.945176228,0.9891954,86167,0,86167,463,403,403,4
s2.98,2,345.109711,26.72150076,0.001614589,0.024032989,0.020223022,0.03750726,0.028330817,0.888291323,0.998385411,86090,0,86090,457,391,391,1
s2.99,2,317.5202372,30.47400882,0,0.002071381,0.005225001,0.010694378,0.007203286,0.974805953,1,85933,0,85933,413,352,352,0
s2.100,2,291.1226653,21.71878099,0,0.190178394,0.02254139,0.026088275,0.025166552,0.736025388,1,85709,0,85709,419,366,366,0
s2.101,2,315.5958709,37.21002542,0,0.00728868,0.01570316,0.024825617,0.020183146,0.931999396,1,86161,0,86161,445,359,359,0
s2.102,2,294.2166576,26.91777061,0.004310647,0.010700685,0.028959604,0.166701713,0.045676503,0.743650849,0.995689353,85602,0,85602,406,344,344,4
s2.103,2,293.9280768,23.01214037,0.027464518,0.028619077,0.012431922,0.018018123,0.023207809,0.890258551,0.972535482,85747,87,85660,401,343,343,19
s2.104,2,319.7323267,34.59471417,0.008848427,0.027288456,0.032386172,0.138880825,0.011914024,0.780682095,0.991151573,86117,106,86011,456,380,380,8
s2.105,2,348.184518,26.59654215,0.004389071,0.024430175,0.035925363,0.025359079,0.019054143,0.890842168,0.995610929,86123,0,86123,464,407,407,3
s2.106,2,304.8367409,25.10198809,0.001042705,0.009326413,0.166612601,0.046157054,0.02858169,0.748279538,0.998957295,86314,0,86314,433,372,372,2
s2.107,2,321.029849,19.75354651,0.000244186,0.014581395,0.068965116,0.025709302,0.103895349,0.786604651,0.999755814,86000,0,86000,415,373,373,1
s2.108,2,307.7246042,36.21838107,0,0.005114229,0.003595037,0.000545054,0.002748463,0.987997217,1,86230,0,86230,424,352,352,0
s2.109,2,321.2735518,25.8919846,0.002441946,0.062281242,0.03101271,0.015477284,0.018047141,0.870739677,0.997558054,85997,0,85997,453,396,396,2
s2.110,2,323.620327,21.51998878,0.116672315,0.049489909,0.046007502,0.062858612,0.037768922,0.687202739,0.883327685,85573,8648,76925,423,366,366,9
s2.111,2,344.7035553,46.11149489,0,0.006640616,0.010606378,0.010199335,0.006256833,0.966296839,1,85986,0,85986,508,408,408,0
s2.112,2,317.7327174,31.22561755,0.002916367,0.005077499,0.011200706,0.022424651,0.018880859,0.939499919,0.997083633,86066,0,86066,422,361,361,4
s2.113,2,304.1340421,25.74514963,0.003928977,0.013664495,0.010512042,0.013849934,0.007939083,0.950105468,0.996071023,86282,0,86282,429,373,373,3
s2.114,2,334.6053492,28.22291662,0,0.006039296,0.003083896,0.009461954,0.027077541,0.954337313,1,85606,0,85606,457,392,392,0
s2.115,2,336.9159676,34.85394199,0,0.00228942,0.00810013,0.006473131,0.004206954,0.978930364,1,86048,0,86048,448,376,376,0
s2.116,2,302.8454416,27.57940048,0.002282655,0.010729639,0.178568532,0.026476484,0.028538985,0.753403706,0.997717345,86303,0,86303,406,345,345,3
s2.117,2,297.1108223,19.70022234,0.212335271,0.03575978,0.027815735,0.030884499,0.016826088,0.676378628,0.787664729,86354,1,86353,407,355,355,13
s2.118,2,290.5114503,26.98966755,0.0015406,0.004726051,0.010286111,0.195748871,0.04092436,0.746774007,0.9984594,86330,0,86330,411,344,344,1
s2.119,2,311.5744704,25.25439697,0,0.001603123,0.007655491,0.03122604,0.130213053,0.829302293,1,86082,0,86082,441,381,381,0
s2.120,2,332.6063802,30.34362173,0.004533544,0.013797741,0.015710874,0.023722839,0.025659161,0.916575841,0.995466456,86246,0,86246,459,394,394,6
s2.121,2,301.886317,23.96607101,0.004571826,0.003945231,0.007658389,0.172719889,0.038767696,0.772336969,0.995428174,86180,0,86180,425,372,372,3
s2.122,2,301.6588932,25.90964897,0.148685814,0.032596461,0.028906295,0.01881056,0.012254134,0.758746736,0.851314186,86175,12020,74155,400,336,336,11
s2.123,2,297.2671005,29.80761337,0.002063936,0.005333766,0.004730819,0.010180536,0.012835824,0.964855119,0.997936064,86243,0,86243,444,383,383,1
s2.124,2,281.3722482,30.25886268,0.003421298,0.010415694,0.008535731,0.217993928,0.00806866,0.751564689,0.996578702,85640,0,85640,417,346,346,1
s2.125,2,346.5402757,30.19163435,0,0.010239383,0.058870649,0.032564025,0.035814623,0.862511319,1,86138,0,86138,451,383,383,0
s2.126,2,322.3227618,37.23010431,0.000591737,0.003736062,0.005058768,0.008852843,0.01208999,0.9696706,0.999408263,86187,0,86187,440,354,354,1
s2.127,2,327.218252,38.60532989,0,0.007760038,0.017985443,0.021131721,0.022470063,0.930652735,1,85180,0,85180,473,398,398,0
s2.128,2,298.4915927,24.01187274,0.003014563,0.002933401,0.158194973,0.037241443,0.029020963,0.769594657,0.996985437,86248,0,86248,429,374,374,2
s2.129,2,290.2654041,23.89867903,0,0.010000937,0.191844669,0.032450347,0.023655612,0.742048435,1,85392,0,85392,418,358,358,0
s2.130,2,291.6885657,26.10627085,0.002200704,0.010795033,0.009648351,0.005165864,0.19788964,0.774300408,0.997799296,86336,0,86336,442,390,390,2
s2.131,2,305.9238269,20.59510554,0.029459522,0.05881466,0.042356762,0.026443981,0.019774994,0.823150081,0.970540478,86220,0,86220,409,353,353,16
s2.132,2,273.1043038,22.51122938,0.227834012,0.03252287,0.024800863,0.01973402,0.022667455,0.672440781,0.772165988,86247,0,86247,387,330,330,4
s2.133,2,295.6094304,31.37774993,0.001380767,0.002552678,0.007762462,0.009282465,0.187969925,0.791051703,0.998619233,86184,0,86184,440,365,365,1
s2.134,2,334.6983095,34.688018,0,0.002051593,0.002203131,0.000291419,0.011365358,0.984088498,1,85787,0,85787,468,400,400,0
s2.135,2,315.1528872,32.33469531,0.003268737,0.027807611,0.02403689,0.02061639,0.018048097,0.906222274,0.996731263,85660,122,85538,451,384,384,2
s2.136,2,345.9756743,27.39913222,0.001067323,0.007181224,0.009907537,0.015023725,0.032599742,0.934220449,0.998932677,86197,0,86197,458,396,396,2
s2.137,2,299.6886708,23.89977888,0,0.007061902,0.010998044,0.025793306,0.013695458,0.94245129,1,86379,0,86379,417,359,359,0
s2.138,2,348.688236,40.54744174,0.005168201,0.013824939,0.006918342,0.012239241,0.01100592,0.950843357,0.994831799,85136,0,85136,487,403,403,2
s2.139,2,350.8013215,36.16160265,0,0.011043434,0.010550529,0.015397435,0.024081963,0.938926639,1,85209,0,85209,489,415,415,0
s2.140,2,341.2152891,23.45570326,0.000499216,0.027236315,0.025912811,0.038137807,0.029117084,0.879096767,0.999500784,86135,0,86135,467,410,410,1
s2.141,2,325.4732877,36.33786471,0.000930308,0.00141872,0.002383915,0.002953729,0.004104985,0.988208343,0.999069692,85993,69,85924,484,416,416,4
s2.142,2,285.5844211,24.34441442,0.025158619,0.012457518,0.013953812,0.011216406,0.004036514,0.933177131,0.974841381,86213,0,86213,371,315,315,10
s2.143,2,296.8066426,23.17534819,0.004247911,0.005512999,0.004654132,0.007985144,0.17773909,0.799860724,0.995752089,86160,40,86120,418,366,366,3
s2.144,2,318.8781733,38.76487877,0,0.001881992,0.00899174,0.010455512,0.008945271,0.969725485,1,86079,0,86079,419,337,337,0
s2.145,2,304.1042496,29.09862083,0.024593897,0.017657157,0.022269972,0.006598078,0.000700681,0.928180215,0.975406103,85631,0,85631,395,334,334,6
s2.146,2,327.4747675,41.04807301,0,0.004516302,0.00994052,0.019054603,0.014549941,0.951938634,1,85911,0,85911,479,398,398,0
s2.147,2,312.1334538,29.88090755,0,0.01084455,0.147836902,0.03937978,0.030023014,0.771915754,1,86034,0,86034,429,362,362,0
s2.148,2,347.7125577,33.02875014,0,0.002316692,0.00214294,0.004459632,0.007482914,0.983597822,1,86330,0,86330,465,396,396,0
s2.149,2,313.3837461,36.43271722,0,0.003694367,0.012024118,0.007911521,0.0057739,0.970596094,1,86077,0,86077,446,369,369,0
s2.150,2,320.7806947,30.76863789,0.003696772,0.01016031,0.009544181,0.027109659,0.027481661,0.922007417,0.996303228,86021,0,86021,462,393,393,2
s2.151,2,359.3815739,32.04298664,0.002066552,0.0127046,0.014982505,0.032606909,0.026430735,0.911208698,0.997933448,85166,0,85166,466,401,401,1
s2.152,2,312.0336754,30.61962358,0,0.002470052,0.001507544,0.009300384,0.009868612,0.976853409,1,86233,0,86233,457,395,395,0
s2.153,2,322.5635694,33.79853087,0,0.000129699,0.003478281,0.01427864,0.044781399,0.937331981,1,84812,0,84812,443,370,370,0
s2.154,2,344.9309268,38.35789315,0.004601334,0.015395877,0.000697172,0.005100974,0.000592596,0.973612047,0.995398666,86062,0,86062,480,402,402,3
s2.155,2,284.7678879,28.04140796,0,0.00501352,0.003377163,0.00812376,0.177132777,0.80635278,1,86167,0,86167,404,333,333,0
s2.156,2,331.694509,31.41315756,0.001873335,0.015719721,0.009378309,0.009727377,0.079948338,0.88335292,0.998126665,85943,0,85943,426,362,362,2
s2.157,2,263.4864949,29.38024863,0,0.002358545,0.001998373,0.004473103,0.236307657,0.754862321,1,86070,0,86070,414,349,349,0
s2.158,2,282.532335,24.26396169,0.00304977,0.012222274,0.022450021,0.19902361,0.027204416,0.73604991,0.99695023,86236,0,86236,385,332,332,2
s2.159,2,285.3202131,25.61374143,0.222732025,0.025961203,0.027204089,0.016041352,0.007039145,0.701022186,0.777267975,86090,0,86090,413,342,342,4
s2.160,2,302.2632826,27.15304904,0.000718649,0.015775503,0.011509974,0.021501513,0.018684872,0.931809488,0.999281351,86273,0,86273,418,355,355,1
s2.161,2,303.4068587,24.59731824,0.012759245,0.020032014,0.012585255,0.017317775,0.019637637,0.917668074,0.987240755,86212,0,86212,422,369,369,4
s2.162,2,290.6093673,16.80324675,0.001426252,0.204626623,0.021034323,0.025011596,0.035865028,0.712036178,0.998573748,86240,0,86240,388,342,342,2
s2.163,2,341.9935036,35.26806543,0.001742646,0.007458525,0.046400855,0.042183652,0.022410428,0.879803894,0.998257354,86076,0,86076,457,382,382,1
s2.164,2,285.4893011,26.32357811,0,0.010388732,0.195240538,0.030210107,0.013909941,0.750250682,1,85766,0,85766,418,363,363,0
s2.165,2,336.2131028,36.05621842,0.002900992,0.001532379,0.004491859,0.008188284,0.009217668,0.973668819,0.997099008,85488,0,85488,477,405,405,2
s2.166,2,339.8906885,25.13378845,0.081202624,0.068893577,0.046199495,0.031827349,0.022809986,0.74906697,0.918797376,86278,0,86278,432,369,369,12
s2.167,2,317.7283069,27.9575272,0.014367514,0.01818097,0.08184352,0.072968781,0.043405754,0.76923346,0.985632486,85749,1232,84517,461,395,395,1
s2.168,2,278.6138031,23.10128433,0.228373294,0.017218809,0.023139248,0.024589874,0.019848805,0.68682997,0.771626706,84791,0,84791,407,346,346,2
s2.169,2,307.6595366,36.32318625,0.007657219,0.009357521,0.012781576,0.026172915,0.04121765,0.902813119,0.992342781,85279,0,85279,426,349,349,3
s2.170,2,322.1823551,24.38954547,0,0.006031013,0.023752914,0.033263358,0.119390868,0.817561847,1,86221,0,86221,475,418,418,0
s2.171,2,353.4713141,30.33208327,0.004946069,0.007070789,0.029409374,0.031986903,0.019784277,0.906802587,0.995053931,86129,0,86129,498,431,431,1
s2.172,2,289.8594803,27.44306334,0.000370696,0.006348177,0.003382605,0.004286178,0.000741393,0.984870951,0.999629304,86324,11,86313,406,351,351,2
s2.173,2,309.9002357,29.35432193,0.001509136,0.012479394,0.015950407,0.016704976,0.023438044,0.929918042,0.998490864,86142,0,86142,430,373,373,1
s2.174,2,287.4098641,32.41428055,0,0.00529514,0.004700311,0.006823033,0.003965523,0.979215993,1,85739,0,85739,420,335,335,0
s2.175,2,294.2032847,22.05145796,0.005653062,0.17781028,0.026628593,0.025932117,0.023099782,0.740876167,0.994346938,86148,0,86148,444,391,391,4
s2.176,2,278.8582867,27.80278347,0.000686557,0.000453826,0.003618972,0.004654627,0.207514895,0.783071123,0.999313443,85936,0,85936,393,331,331,1
s2.177,2,343.0918052,33.73445647,0.008493036,0.023358747,0.106666976,0.062614418,0.046983987,0.751882835,0.991506964,86306,0,86306,467,386,386,5
s2.178,2,322.5676812,35.16928901,0.002014518,0.013129103,0.014182673,0.015421486,0.02141873,0.93383349,0.997985482,86373,0,86373,453,377,377,3
s2.179,2,314.4511706,37.17604097,0,0.001137921,0.006351455,0.005527043,0.006363066,0.980620515,1,86122,0,86122,429,358,358,0
s2.180,2,305.7604076,25.22902665,0.002908459,0.010417149,0.00764774,0.010776362,0.00225956,0.96599073,0.997091541,86300,0,86300,408,353,353,1
s2.181,2,311.0367996,33.93467337,0,0.012911781,0.011492648,0.009468639,0.011015727,0.955111204,1,85968,0,85968,440,369,369,0
s2.182,2,301.1228768,27.47101264,0.001148359,0.004674632,0.169667092,0.024857905,0.043753625,0.755898388,0.998851641,86210,0,86210,425,360,360,2
s2.183,2,349.1845554,31.47050965,0,0.000371752,0.008643223,0.008410878,0.015776206,0.966797941,1,86079,0,86079,462,400,400,0
s2.184,2,306.2054412,27.03387922,0.009424436,0.010561868,0.011258255,0.179458907,0.038777145,0.750519389,0.990575564,86159,0,86159,427,366,366,1
s2.185,2,304.5561961,24.22093603,0.003337157,0.002166835,0.011749574,0.011401954,0.174076778,0.797267703,0.996662843,86301,0,86301,455,392,392,1
s2.186,2,348.7389212,32.89630008,0.00081215,0.013261245,0.030223573,0.040247822,0.032462786,0.882992424,0.99918785,86191,0,86191,450,384,384,2
s2.187,2,291.2295896,24.49336719,0.017050815,0.024318375,0.022664539,0.011483677,0.003459079,0.921023515,0.982949185,85861,0,85861,415,355,355,10
s2.188,2,306.0783446,26.31312245,0,0.005582277,0.023288745,0.162880783,0.032463809,0.775784386,1,85449,0,85449,416,352,352,0
s2.189,2,277.641374,23.99763511,0.001199921,0.017288179,0.019874416,0.012290451,0.008667389,0.940679644,0.998800079,85839,0,85839,400,340,340,2
s2.190,2,348.7843348,28.04527829,0,0.000719809,0.009775466,0.006547937,0.004504609,0.978452179,1,86134,0,86134,459,407,407,0
s2.191,2,306.0556423,27.3058141,0.005999324,0.010332817,0.010088184,0.013967359,0.169460527,0.790151789,0.994000676,85843,0,85843,409,353,353,3
s2.192,2,288.3934438,24.81815128,0.193731831,0.015531439,0.040340047,0.036367427,0.035290302,0.678738954,0.806268169,86341,0,86341,422,359,359,3
s2.193,2,349.5505052,22.56793964,0.039640163,0.057434707,0.036215902,0.029587928,0.015751596,0.821369704,0.960359837,86150,228,85922,456,405,405,26
s2.194,2,303.3374706,30.61793229,0,0.005216539,0.008227427,0.011343346,0.023013456,0.952199232,1,85689,0,85689,417,348,348,0
s2.195,2,305.8671113,25.18857914,0.012251594,0.021466468,0.156152557,0.036964211,0.03915158,0.73401359,0.987748406,85948,0,85948,401,343,343,4
s2.196,2,294.2640071,20.48583015,0.014413162,0.036299386,0.04166377,0.030552659,0.007716371,0.869354652,0.985586838,86310,42,86268,426,372,372,13
s2.197,2,341.6698933,34.00599569,0,0.000838233,0.004377438,0.006682578,0.006216893,0.981884859,1,85895,0,85895,449,385,385,0
s2.198,2,267.473132,22.11652928,0.231365866,0.028416403,0.01550091,0.024161478,0.013831403,0.68672394,0.768634134,86253,0,86253,396,336,336,3
s2.199,2,277.4070781,25.03606291,0.009181127,0.00604724,0.00242586,0.004805293,0.214415878,0.763124601,0.990818873,86155,135,86020,426,367,367,11
s2.200,2,336.6432634,30.20457657,0.004920049,0.009317923,0.028278679,0.030912762,0.044965072,0.881605514,0.995079951,86178,0,86178,450,382,382,6
s2.201,2,346.3196717,38.36980441,0,0.009530324,0.012359277,0.013808536,0.008927433,0.95537443,1,86251,0,86251,465,396,396,0
s2.202,2,299.2325737,31.77777778,0.005410689,0.005352509,0.011763885,0.005527048,0.00110541,0.97084046,0.994589311,85941,0,85941,402,332,332,5
s2.203,2,307.1146481,24.79258237,0.009057488,0.00282974,0.00608858,0.009718534,0.015830308,0.95647535,0.990942512,86227,212,86015,451,388,388,14
s2.204,2,287.7134121,28.79514746,0,0.011796499,0.01717777,0.195687933,0.031347668,0.74399013,1,85110,0,85110,394,328,328,0
s2.205,2,304.2097038,19.45989435,0,0.161862193,0.044511523,0.039751553,0.040784815,0.713089917,1,86135,0,86135,404,351,351,0
s2.206,2,350.3600863,30.52802069,0.00316173,0.007874941,0.026269394,0.036859426,0.032263752,0.893570757,0.99683827,85080,0,85080,490,420,420,2
s2.207,2,351.5895356,36.99745402,0,0.001499686,0.003731777,0.010672185,0.005591853,0.978504499,1,86018,0,86018,487,413,413,0
s2.208,2,340.565647,25.57337801,0.000255067,0.001170987,0.000684042,0.009263553,0.011895376,0.976730974,0.999744933,86252,0,86252,431,377,377,1
s2.209,2,343.9004441,33.20593624,0.002689751,0.004392868,0.007235312,0.00737626,0.026791797,0.951514013,0.997310249,85138,20,85118,496,432,432,3
s2.210,2,292.8410632,27.58465427,0,0.00544997,0.007026983,0.175384687,0.022263709,0.789874651,1,86239,0,86239,417,358,358,0
s2.211,2,308.7011862,24.65742726,0,0.000903855,0.009026965,0.02080026,0.026443561,0.942825359,1,86297,0,86297,415,352,352,0
s2.212,2,288.9133452,24.47510583,0.005079962,0.220637347,0.037229539,0.024623706,0.014158043,0.698271402,0.994920038,85040,21,85019,383,323,323,4
s2.213,2,270.3075089,21.84635857,0,0.243664808,0.033278563,0.019994909,0.019069218,0.683992502,1,86422,0,86422,405,345,345,0
s2.214,2,297.9321336,26.26997085,0.002134111,0.010507289,0.177784257,0.05380758,0.014169096,0.741597668,0.997865889,85750,0,85750,440,378,378,1
s2.215,2,286.6381651,28.71998932,0.000882326,0.003424817,0.008544627,0.210306956,0.031009102,0.745832172,0.999117674,86136,0,86136,410,341,341,1
s2.216,2,322.0029683,24.34774554,0,0.004683677,0.087358732,0.058441105,0.061959688,0.787556798,1,85830,0,85830,480,425,425,0
s2.217,2,306.5997662,28.79790136,0.001207183,0.001450941,0.001462548,0.003157247,0.003737623,0.988984458,0.998792817,86151,0,86151,387,323,323,1
s2.218,2,289.3348906,31.24489772,0,0.017802455,0.019181765,0.175488019,0.013629456,0.773898305,1,85550,0,85550,405,340,340,0
s2.219,2,309.715595,29.65848348,0,0.001018509,0.00249359,0.011180182,0.008054414,0.977253304,1,85419,0,85419,450,390,390,0
s2.220,2,321.2053141,22.1777716,0.012472759,0.014825891,0.015915519,0.10592572,0.03548245,0.81537766,0.987527241,86268,0,86268,433,382,382,2
s2.221,2,313.9188785,24.38721275,0.006841585,0.015568096,0.159811507,0.042247949,0.029972657,0.745558206,0.993158415,85945,0,85945,436,376,376,6
s2.222,2,286.6571993,27.224689,0.002131575,0.003715697,0.018252341,0.201428039,0.012719564,0.761752784,0.997868425,85852,183,85669,424,363,363,1
s2.223,2,331.7560844,23.2717371,0.021865515,0.086528134,0.034823722,0.030387579,0.036679897,0.789715153,0.978134485,85660,0,85660,460,402,402,9
s2.224,2,329.6228328,30.79469737,0,0.004666496,0.012780628,0.021440345,0.018329348,0.942783182,1,86146,0,86146,493,433,433,0
s2.225,2,345.6960364,33.39960769,0.002449017,0.01060854,0.013777174,0.01884931,0.01516998,0.939145978,0.997550983,86157,0,86157,467,399,399,1
s2.226,2,309.0680443,35.87880594,0.001741529,0.007702467,0.001542831,0.005446661,0.009677759,0.973888753,0.998258471,85557,0,85557,458,382,382,1
s2.227,2,356.1093744,42.36983757,0,0.001301329,0.003762023,0.006589455,0.009700813,0.978646382,1,84529,0,84529,474,399,399,0
s2.228,2,358.5070511,32.63905298,0.000232113,0.000986479,0.001706029,0.006452736,0.01549353,0.975129113,0.999767887,86165,0,86165,442,379,379,1
s2.229,2,308.8361722,31.65142306,0,0.000313782,0.006287262,0.00694969,0.007832929,0.978616338,1,86047,0,86047,427,364,364,0
s2.230,2,285.7786758,20.85747129,0.0033905,0.010415336,0.203255809,0.045133124,0.010148276,0.727656956,0.9966095,86123,0,86123,403,353,353,1
s2.231,2,322.3982385,31.57980475,0.000115945,0.004904462,0.006063909,0.013113348,0.106761896,0.869040442,0.999884055,86248,0,86248,473,409,409,1
s2.232,2,281.3363123,25.88954461,0.005866636,0.005518123,0.011036245,0.017553439,0.012720725,0.947304833,0.994133364,86080,110,85970,426,361,361,5
s2.233,2,288.1959772,19.8580461,0.20984489,0.02674107,0.026857083,0.034873603,0.01707716,0.684606193,0.79015511,86197,0,86197,383,334,334,7
s2.234,2,332.7935638,31.22408238,0,0.005529716,0.005787457,0.00304603,0.007685369,0.977951428,1,85357,0,85357,440,383,383,0
s2.235,2,279.2161377,28.43999245,0.212437007,0.024241423,0.020712608,0.012451169,0.010893298,0.719264496,0.787562993,84731,0,84731,394,323,323,2
s2.236,2,346.1534993,26.41583754,0.004980579,0.019898989,0.030769949,0.089300503,0.04294729,0.812102691,0.995019421,85733,0,85733,465,408,408,3
s2.237,2,346.037423,33.21467569,0.00275315,0.023915072,0.031392907,0.044598693,0.050583294,0.846756883,0.99724685,85720,0,85720,480,409,409,4
s2.238,2,328.1402686,31.51118055,0.004112119,0.003031817,0.002787877,0.003903028,0.001591413,0.984573745,0.995887881,86087,20,86067,435,368,368,3
s2.239,2,332.1590516,36.56579714,0,0.006917433,0.006882497,0.006835915,0.008990334,0.970373821,1,85870,0,85870,452,388,388,0
s2.240,2,333.9681784,23.99025778,0.002206224,0.005956804,0.012482582,0.010682768,0.010462146,0.958209475,0.997793776,86120,40,86080,469,412,412,4
s2.241,2,283.9414358,25.8159618,0.193727472,0.025231511,0.023122124,0.03426015,0.015090228,0.708568515,0.806272528,86281,9268,77013,416,354,354,2
s2.242,2,350.3223592,36.04629168,0.000463612,0.008542055,0.02085096,0.01476605,0.009156342,0.946220981,0.999536388,86279,0,86279,454,390,390,1
s2.243,2,316.0929283,30.42503071,0.001645385,0.016453848,0.027067739,0.017786378,0.103809877,0.833236773,0.998354615,86302,0,86302,461,387,387,3
s2.244,2,276.7774433,21.02827542,0.208777138,0.016297072,0.037774286,0.035096909,0.025050928,0.677003667,0.791222862,85905,0,85905,387,332,332,2
s2.245,2,317.4548142,27.94066362,0,0.001704269,0.00885756,0.012428409,0.154369652,0.822640109,1,86254,0,86254,428,366,366,0
s2.246,2,292.236058,22.43425915,0.005345729,0.218524114,0.020127833,0.016188263,0.013945381,0.725868681,0.994654271,86050,0,86050,405,346,346,3
s2.247,2,289.5519674,26.62790589,0.002466665,0.003188048,0.005247481,0.0092849,0.185814349,0.793998557,0.997533335,85946,35,85911,429,370,370,7
s2.248,2,349.3751278,27.47594946,0.001168018,0.009202563,0.007161481,0.006288418,0.001828714,0.974350806,0.998831982,84759,0,84759,458,403,403,1
s2.249,2,293.426146,25.67073029,0.000546728,0.008608054,0.21381709,0.038189517,0.032035921,0.706802689,0.999453272,85966,0,85966,395,334,334,1
s2.250,2,283.0472664,23.74326865,0.00082401,0.001404299,0.002878232,0.199642542,0.024348916,0.770902001,0.99917599,86164,0,86164,392,331,331,1
s2.251,2,304.0270196,30.29984445,0,0.001520639,0.005026234,0.010505177,0.149022612,0.833925338,1,86148,0,86148,430,361,361,0
s2.252,2,313.9523258,29.36612685,0,0.00245018,0.009264013,0.005810426,0.008645634,0.973829748,1,85708,0,85708,418,359,359,0
s2.253,2,309.9360365,33.37878594,0.002311937,0.004612257,0.009073482,0.013221028,0.012977055,0.95780424,0.997688063,86075,0,86075,450,382,382,1
s2.254,2,306.8047344,18.25745639,0,0.126086602,0.039344606,0.072067774,0.055263985,0.707237034,1,85933,0,85933,418,376,376,0
s2.255,2,320.2927012,28.59385051,0.014398347,0.021307231,0.017428966,0.014618966,0.025847354,0.906399136,0.985601653,86121,0,86121,440,377,377,9
s2.256,2,313.9332513,27.97935511,0.003034635,0.013052444,0.156137226,0.030522098,0.024898064,0.772355533,0.996965365,85348,0,85348,446,380,380,3
s2.257,2,332.2033596,39.48579004,0,0.000244197,0.002139634,0.007279408,0.008221313,0.982115447,1,85996,0,85996,475,400,400,0
s2.258,2,346.6810448,35.43833749,0,0.00489385,0.015345716,0.016009881,0.018573326,0.945177227,1,85822,0,85822,508,434,434,0
s2.259,2,280.7248168,34.219098,0.004303545,0.007621102,0.008340293,0.008340293,0.011553452,0.959841314,0.995696455,86208,0,86208,429,357,357,1
s2.260,2,325.2840756,29.73213991,0.000682626,0.006896876,0.006284867,0.007214651,0.009191912,0.969729068,0.999317374,84966,0,84966,436,376,376,1
s2.261,2,296.5862754,33.37316901,0.00814554,0.00879108,0.008051643,0.007852113,0.005422535,0.961737089,0.99185446,85200,0,85200,453,383,383,4
s2.262,2,274.9593092,24.76895911,0.240334572,0.035838755,0.010060409,0.007028346,0.007156134,0.699581784,0.759665428,86080,0,86080,420,353,353,6
s2.263,2,302.9744251,35.43933745,0.00206758,0.010256589,0.013439268,0.008189009,0.016192169,0.949855386,0.99793242,86091,0,86091,447,369,369,2
s2.264,2,283.8507317,36.39082937,0.002780384,0.001842005,0.009001494,0.004089482,0.012326371,0.969960264,0.997219616,86319,120,86199,407,334,334,5
s2.265,2,345.8554548,36.95002437,0,0.009294284,0.030980947,0.015177183,0.00889977,0.935647815,1,86182,0,86182,480,405,405,0
s2.266,2,309.4952844,28.39112289,0.000976528,0.006893826,0.153756728,0.06197468,0.043629896,0.732768342,0.999023472,86019,0,86019,435,378,378,1
s2.267,2,337.9205066,20.17195807,0.000926623,0.04466323,0.027103724,0.05280593,0.074048764,0.800451729,0.999073377,86335,0,86335,492,446,446,2
s2.268,2,297.9671329,31.69475894,0,0.00179806,0.000638021,0.002923298,0.002621688,0.992018932,1,86204,0,86204,459,390,390,0
s2.269,2,287.6932987,27.34463397,0,0.007533755,0.207625572,0.021365258,0.031112053,0.732363362,1,84951,0,84951,411,349,349,0
s2.270,2,309.0774429,23.33699659,0.001796851,0.007396072,0.155526188,0.040342213,0.061904431,0.733034245,0.998203149,86262,0,86262,444,380,380,1
s2.271,2,286.0943736,19.76159002,0,0.003614754,0.208871939,0.029198788,0.021232292,0.737082227,1,85483,0,85483,372,325,325,0
s2.272,2,302.2981005,29.5481689,0,0.000464895,0.006938553,0.016678095,0.181250799,0.794667658,1,86041,0,86041,416,351,351,0
s2.273,2,273.5003059,27.82000395,0,0.002579506,0.227275368,0.02592287,0.032987463,0.711234793,1,86063,0,86063,419,349,349,0
s2.274,2,325.2299262,31.04737579,0.004280383,0.026440401,0.033368323,0.031210637,0.117203172,0.787497084,0.995719617,85740,0,85740,455,387,387,2
