vehicle_id,timestamp,latitude,longitude,num_passengers,distance,duration
0,1380949199,40.76041,-73.98748,0,0,0
0,1380949395,40.76104,-73.98702,1,0.049753053,196
0,1380949405,40.76167,-73.98657,1,0.04950173,10
0,1380949414,40.76229,-73.9861,1,0.049407759,9
0,1380949438,40.76143,-73.98405,3,0.12266605,24
0,1380949448,40.76078,-73.98446,3,0.049783862,10
0,1380949458,40.76011,-73.98481,3,0.049795377,10
0,1380949465,40.75984,-73.98417,3,0.038347315,7
0,1380949499,40.75865,-73.98134,4,0.169437265,34
0,1380949509,40.75927,-73.98088,4,0.049149749,10
0,1380949519,40.75991,-73.98042,4,0.050359116,10
0,1380949528,40.76052,-73.97997,4,0.048290755,9
0,1380949538,40.76114,-73.97952,4,0.0488951,10
0,1380949547,40.76177,-73.97906,4,0.049752925,9
0,1380949557,40.7624,-73.9786,4,0.049752815,10
0,1380949595,40.76104,-73.97537,4,0.193440971,38
