vehicle_id,timestamp,latitude,longitude,num_passengers,distance,duration
0,1380950853,40.75859,-73.98509,3,0.0491497595773773,10
0,1380950862,40.75796,-73.98553,3,0.0492552990490988,9
0,1380950872,40.75734,-73.98601,4,0.0496713036482287,10
0,1380950906,40.75614,-73.98317,4,0.170235617420758,34
0,1380950916,40.75677,-73.98271,4,0.0497538018272219,10
0,1380950925,40.75739,-73.98225,4,0.0491500825730267,9
0,1380950935,40.75802,-73.9818,4,0.0495023459602237,10
0,1380950945,40.75865,-73.98134,4,0.0497534722311995,10
0,1380950954,40.75927,-73.98088,4,0.0491497489310131,9
0,1380950964,40.75991,-73.98042,4,0.0503591160596644,10
0,1380950974,40.76052,-73.97997,4,0.0482907546799254,10
0,1380950983,40.76114,-73.97952,4,0.0488951000372902,9
0,1380950993,40.76177,-73.97906,4,0.0497529252392791,10
0,1380951003,40.7624,-73.9786,4,0.0497528147917961,10
0,1380951041,40.76104,-73.97537,4,0.193440971354879,38
0,1380951060,40.76036,-73.97377,4,0.0960361005407085,19
0,1380951078,40.75973,-73.97227,4,0.0897820322498446,18
0,1380951080,40.75964,-73.97206,4,0.0126303278309509,2
0,1380951089,40.76027,-73.9716,4,0.0497531882224984,9
0,1380951099,40.7609,-73.97114,4,0.0497530777688005,10
0,1380951110,40.76157,-73.97066,4,0.0526803433374767,11
0,1380951120,40.76225,-73.97014,4,0.0543072658172778,10
0,1380951130,40.76288,-73.96968,4,0.0497527306339341,10
0,1380951140,40.76349,-73.96922,4,0.0485477087569919,10
0,1380951149,40.76412,-73.96877,4,0.0495013173151025,9
0,1380951159,40.76474,-73.96832,4,0.0488944854257303,10
0,1380951169,40.76537,-73.96786,4,0.0497522940770665,10
0,1380951179,40.76599,-73.96741,4,0.0488942720136731,10
0,1380951188,40.76662,-73.96695,4,0.049752074922312,9
0,1380951198,40.76724,-73.96649,4,0.0491483344437539,10
0,1380951208,40.76788,-73.96603,4,0.050357735543816,10
0,1380951217,40.7685,-73.96558,4,0.0488938434742076,9
0,1380951227,40.76912,-73.96512,4,0.0491480007768801,10
0,1380951237,40.76975,-73.96465,4,0.0500069010503418,10
0,1380951254,40.76912,-73.96315,4,0.0897723310565569,17
0,1380951273,40.76845,-73.96155,4,0.0956909135736482,19
0,1380951300,40.76751,-73.9593,3,0.134493511951523,27
0,1380951329,40.76652,-73.95693,3,0.141663626134245,29
0,1380951338,40.76712,-73.9565,2,0.0471792513113735,9
0,1380951349,40.7678,-73.956,2,0.0537891222187694,11
0,1380951375,40.76686,-73.95375,2,0.134494520565569,26
0,1380951386,40.76754,-73.95325,1,0.0537891720385332,11
0,1380951396,40.76818,-73.95278,1,0.0506100118831572,10
0,1380951406,40.76882,-73.95232,1,0.0503575727159727,10
0,1380951416,40.76946,-73.95186,1,0.050357461852082,10
0,1380951425,40.77008,-73.95141,1,0.0488935737103791,9
0,1380951452,40.77102,-73.95365,1,0.13403148924798,27
0,1380951461,40.77166,-73.95319,1,0.0503570807582349,9
0,1380951472,40.77234,-73.95268,1,0.0540448075264139,11
0,1380951483,40.77301,-73.95219,1,0.0529298611622126,11
0,1380951492,40.77364,-73.95173,1,0.0497508440770665,9
0,1380951502,40.77429,-73.95126,1,0.0512139801740211,10
0,1380951512,40.77493,-73.9508,1,0.050356514300808,10
0,1380951522,40.77556,-73.95033,0,0.0500058430018645,10
0,1380952175,40.77461,-73.94808,1,0.134817671056557,653
0,1380952185,40.77398,-73.94855,1,0.0500060160099441,10
0,1380952195,40.77334,-73.94901,1,0.0503566788688627,10
0,1380952205,40.77269,-73.94949,1,0.0514675619266625,10
0,1380952215,40.77207,-73.94994,1,0.0488931280795525,10
0,1380952225,40.7714,-73.95044,1,0.0531855838906153,10
0,1380952236,40.77071,-73.95094,1,0.0543932530329397,11
0,1380952246,40.77008,-73.95141,1,0.0500067262336855,10
0,1380952255,40.76946,-73.95186,1,0.0488935737103791,9
0,1380952265,40.76882,-73.95232,1,0.050357461852082,10
0,1380952275,40.76818,-73.95278,1,0.0503575727159727,10
0,1380952285,40.76754,-73.95325,3,0.0506100118831572,10
0,1380952296,40.76686,-73.95375,3,0.0537891720385332,11
0,1380952306,40.76618,-73.95424,3,0.0535365974331883,10
0,1380952333,40.76712,-73.9565,3,0.134954118788067,27
0,1380952361,40.76812,-73.95886,3,0.14154068848353,28
0,1380952370,40.76751,-73.9593,3,0.0480363284089497,9
0,1380952380,40.76687,-73.95978,3,0.0508665993598508,10
0,1380952390,40.76624,-73.96023,3,0.0495008535612182,10
0,1380952399,40.76561,-73.96069,3,0.0497521415475451,9
0,1380952409,40.76499,-73.96115,3,0.0491486237414543,10
0,1380952410,40.7649,-73.96121,3,0.00696764405842138,1
0,1380952418,40.76437,-73.96161,3,0.0421890837663145,8
0,1380952428,40.76374,-73.96206,3,0.0495012751522685,10
0,1380952438,40.76311,-73.96251,3,0.0495013813921691,10
0,1380952447,40.7625,-73.96298,3,0.0488095025419515,9
0,1380952457,40.76187,-73.96344,3,0.0497527972591672,10
0,1380952467,40.76123,-73.9639,3,0.0503587765692977,10
0,1380952470,40.76099,-73.96409,3,0.0193393116780609,3
0,1380952472,40.7609,-73.96416,3,0.00721881529521442,2
0,1380952476,40.76062,-73.96435,4,0.0217565993101305,4
0,1380952486,40.75999,-73.9648,4,0.0495019075264139,10
0,1380952496,40.75931,-73.96529,4,0.0535378675201989,10
0,1380952507,40.75864,-73.96578,4,0.0529324229707893,11
0,1380952516,40.75802,-73.96623,4,0.0488955268427595,9
0,1380952543,40.75895,-73.96846,4,0.133257767252952,27
0,1380952562,40.75963,-73.97009,4,0.0974102286637663,19
0,1380952580,40.76027,-73.9716,4,0.0905757300497203,18
0,1380952582,40.76036,-73.97181,4,0.0126302371535115,2
0,1380952600,40.76099,-73.97331,4,0.0897813814170292,18
0,1380952619,40.76167,-73.97491,4,0.0960354082597887,19
0,1380952658,40.76302,-73.97814,4,0.193104748197638,39
0,1380952691,40.76422,-73.98098,4,0.170222179732753,33
0,1380952701,40.7636,-73.98143,3,0.0488945742013673,10
0,1380952711,40.76296,-73.9819,4,0.0506108359540087,10
0,1380952721,40.76234,-73.98235,4,0.0488947893225606,10
0,1380952730,40.76172,-73.98281,4,0.0491492040894966,9
0,1380952740,40.76109,-73.98325,4,0.0492547919018024,10
0,1380952750,40.76046,-73.98371,4,0.049753044462399,10
0,1380952759,40.75984,-73.98417,4,0.0491495377377253,9
0,1380952769,40.75921,-73.98463,4,0.0497532636047234,10
0,1380952779,40.75859,-73.98509,4,0.0491497595773773,10
0,1380952788,40.75796,-73.98553,4,0.0492552990490988,9
0,1380952798,40.75734,-73.98601,4,0.0496713036482287,10
0,1380952808,40.75671,-73.98646,4,0.0495024606277191,10
0,1380952818,40.75604,-73.98695,4,0.0529329091236793,10
0,1380952828,40.75537,-73.98745,4,0.0531886899378496,10
0,1380952838,40.75476,-73.98789,4,0.0480384466314481,10
0,1380952848,40.75413,-73.98834,4,0.0495028956805469,10
0,1380952857,40.75352,-73.98879,4,0.04829185922312,9
0,1380952867,40.7529,-73.98924,3,0.0488964009136109,10
0,1380952876,40.75229,-73.98969,3,0.0482920718272219,9
0,1380952886,40.75166,-73.99013,3,0.0492563197762585,10
0,1380952896,40.75101,-73.99061,3,0.0514715625543816,10
0,1380952907,40.75031,-73.99112,3,0.055254998303294,11
0,1380952917,40.74971,-73.99156,3,0.047433997688005,10
0,1380952926,40.7491,-73.99201,3,0.0482926232069608,9
0,1380952936,40.74847,-73.99246,4,0.0495038500559354,10
0,1380952945,40.74786,-73.99291,4,0.0482928375264139,9
0,1380952955,40.74724,-73.99336,4,0.0488973671224363,10
0,1380952964,40.74662,-73.99381,4,0.0488974729583592,9
0,1380952974,40.746,-73.99426,4,0.0488975787880671,10
0,1380952983,40.74538,-73.99471,3,0.0488976846302051,9
0,1380953017,40.74658,-73.99755,3,0.170256630248602,34
0,1380953027,40.7472,-73.9971,4,0.0488974797824736,10
0,1380953061,40.746,-73.99426,4,0.170255419571162,34
0,1380953095,40.74481,-73.99142,4,0.169922210006215,34
0,1380953123,40.7438,-73.98903,4,0.143286841000622,28
0,1380953133,40.74345,-73.98819,4,0.0501939032628962,10
0,1380953142,40.74283,-73.98866,4,0.0494112310316967,9
0,1380953149,40.7424,-73.98896,4,0.033612656768179,7
0,1380953163,40.74136,-73.98914,4,0.0724878402050963,14
0,1380953174,40.74058,-73.98935,4,0.0550144641330019,11
0,1380953184,40.73985,-73.98958,4,0.0518665375015538,10
0,1380953194,40.73918,-73.98977,4,0.0473592587383468,10
0,1380953203,40.73849,-73.98995,3,0.0486072234307023,9
0,1380953212,40.7378,-73.99013,3,0.0486072423865755,9
0,1380953230,40.73717,-73.98863,4,0.089805333685519,18
0,1380953239,40.73658,-73.98906,4,0.0465779401180858,9
0,1380953248,40.736,-73.98949,4,0.0459742852019888,9
0,1380953258,40.73537,-73.98998,4,0.0505366540894966,10
0,1380953269,40.73479,-73.99072,4,0.0557515632753263,11
0,1380953280,40.73398,-73.99094,4,0.057150846003729,11
0,1380953291,40.73321,-73.99111,4,0.0539528330515848,11
0,1380953302,40.73245,-73.99129,4,0.0533613749036669,11
0,1380953312,40.73174,-73.99146,4,0.049867906606588,10
0,1380953325,40.73128,-73.99035,4,0.0662538616283406,13
0,1380953340,40.73072,-73.98905,4,0.0783106870602859,15
0,1380953349,40.73013,-73.98949,4,0.0468344210503418,9
0,1380953353,40.72986,-73.98968,4,0.0211464769981355,4
0,1380953358,40.72956,-73.9899,4,0.023718706314481,5
0,1380953367,40.72894,-73.99034,4,0.0486502666500932,9
0,1380953376,40.72836,-73.99078,4,0.0462343249036669,9
0,1380953386,40.72777,-73.99125,4,0.0476274874953387,10
0,1380953396,40.72709,-73.99154,4,0.0493868888253574,10
0,1380953405,40.72642,-73.99186,4,0.0492421408763207,9
0,1380953416,40.72567,-73.99213,4,0.053725465071473,11
0,1380953422,40.72526,-73.99228,4,0.0294032723679304,6
0,1380953426,40.72492,-73.99241,4,0.0244633485518956,4
0,1380953436,40.72424,-73.99266,4,0.0487835533001865,10
0,1380953438,40.7241,-73.99272,4,0.0101726839589807,2
0,1380953456,40.72286,-73.99318,4,0.0890164768241143,18
0,1380953462,40.72239,-73.99335,4,0.0336791310254817,6
0,1380953472,40.72166,-73.99363,4,0.0525373171845867,10
0,1380953482,40.72098,-73.99388,4,0.0487837254381603,10
0,1380953491,40.72035,-73.99412,4,0.0453165378247359,9
0,1380953492,40.7203,-73.99398,4,0.00810617911746426,1
0,1380953505,40.71991,-73.99292,4,0.0617163271659416,13
0,1380953517,40.71907,-73.99336,4,0.0624582804785581,12
0,1380953530,40.71991,-73.99292,4,0.0624582804785581,13
0,1380953538,40.71968,-73.99217,4,0.0423771661777502,8
0,1380953547,40.71942,-73.99132,4,0.0480103451522685,9
0,1380953556,40.71919,-73.99055,4,0.043350297538844,9
0,1380953559,40.7191,-73.99028,4,0.0154494258794282,3
0,1380953564,40.71896,-73.98981,3,0.0264508052827843,5
0,1380953572,40.71873,-73.98905,2,0.042863681230578,8
0,1380953581,40.71848,-73.98824,2,0.0458096304847732,9
0,1380953589,40.71824,-73.98745,1,0.0445795914667495,8
0,1380953591,40.71839,-73.98737,1,0.0111811180795525,2
0,1380953600,40.71863,-73.98816,1,0.044579504922312,9
0,1380953618,40.71983,-73.98754,1,0.0890614804972032,18
0,1380953635,40.72099,-73.98695,3,0.0859155194282163,17
0,1380953652,40.72217,-73.98633,3,0.0877754977439403,17
0,1380953654,40.72229,-73.98626,3,0.00906726904909882,2
0,1380953663,40.72255,-73.98709,3,0.0470388189993785,9
0,1380953671,40.72278,-73.98784,3,0.0423755960845246,8
0,1380953679,40.72299,-73.98854,3,0.0394306069608452,8
0,1380953698,40.7235,-73.99024,3,0.0957595977004351,19
0,1380953706,40.72374,-73.99103,3,0.0445765564449969,8
0,1380953708,40.7238,-73.99123,3,0.0112657581976383,2
0,1380953723,40.7242,-73.99253,3,0.0734843803542573,15
0,1380953724,40.72424,-73.99266,4,0.0073484171845867,1
0,1380953726,40.7241,-73.99272,4,0.0101726839589807,2
0,1380953743,40.72286,-73.99318,4,0.0890164768241143,17
0,1380953750,40.72239,-73.99335,4,0.0336791310254817,7
0,1380953760,40.72166,-73.99363,4,0.0525373171845867,10
0,1380953770,40.72098,-73.99388,4,0.0487837254381603,10
0,1380953779,40.72035,-73.99412,4,0.0453165378247359,9
0,1380953782,40.72009,-73.99413,4,0.017975762150404,3
0,1380953791,40.71946,-73.99439,4,0.0456182759229335,9
0,1380953805,40.71847,-73.99481,4,0.0718669130267247,14
0,1380953823,40.71731,-73.99543,4,0.0864935883903045,18
0,1380953832,40.71665,-73.99583,4,0.0501934815724052,9
0,1380953838,40.71624,-73.99607,4,0.0309979529024239,6
0,1380953857,40.71507,-73.99686,4,0.0908304574518334,19
0,1380953863,40.71465,-73.99716,4,0.0330063796270976,6
0,1380953872,40.71406,-73.99759,4,0.0465816244748291,9
0,1380953878,40.71378,-73.99807,4,0.0317274436544438,6
0,1380953885,40.71352,-73.99864,4,0.0348476285208204,7
0,1380953887,40.71345,-73.99849,4,0.00922718233064015,2
0,1380953890,40.71329,-73.99827,4,0.0159709594779366,3
0,1380953902,40.71255,-73.99893,4,0.061729967688005,12
0,1380953916,40.71178,-73.99971,4,0.0670905269546302,14
0,1380953942,40.71019,-74.00111,4,0.132108276047234,26
0,1380953944,40.71006,-74.00121,4,0.0103997907458048,2
0,1380953951,40.7096,-74.00155,3,0.0364393234369173,7
0,1380953953,40.70949,-74.00166,3,0.0095391074766936,2
0,1380953965,40.70885,-74.0025,3,0.0623907436793039,12
0,1380953980,40.70806,-74.00346,3,0.0742284842573027,15
0,1380953990,40.70745,-74.00409,3,0.0535386546302051,10
0,1380953996,40.70784,-74.00433,4,0.0297405411746426,6
0,1380954002,40.70745,-74.00409,3,0.0297405411746426,6
0,1380954014,40.70685,-74.005,3,0.0631825367806091,12
0,1380954024,40.70638,-74.00569,3,0.0485969930205096,10
0,1380954029,40.70615,-74.00602,3,0.0234846295649472,5
0,1380954039,40.70562,-74.00677,3,0.053715769844624,10
0,1380954048,40.70518,-74.00739,3,0.0444932721131137,9
0,1380954068,40.70421,-74.00879,3,0.0993641657426973,20
0,1380954070,40.70408,-74.00896,2,0.012650521696706,2
0,1380954077,40.70451,-74.00942,2,0.0382603041827222,7
0,1380954088,40.70515,-74.00998,2,0.0530749560223742,11
0,1380954096,40.7058,-74.00987,2,0.0452884672715973,8
0,1380954105,40.70638,-74.0095,2,0.0445236625481666,9
0,1380954114,40.70695,-74.009,3,0.0473057135612181,9
0,1380954121,40.70733,-74.00864,3,0.03233155076445,7
0,1380954127,40.70772,-74.00827,3,0.0331984066749534,6
0,1380954132,40.70799,-74.00802,4,0.0227967494592915,5
0,1380954149,40.70904,-74.00889,4,0.0856894316594158,17
0,1380954165,40.70981,-74.00999,4,0.0784361857799876,16
0,1380954179,40.71037,-74.01119,4,0.0738201879801119,14
0,1380954189,40.71101,-74.01076,4,0.0496349074083282,10
0,1380954197,40.71153,-74.01046,4,0.0392222677128651,8
0,1380954205,40.71209,-74.01013,4,0.0423859193598508,8
0,1380954215,40.71273,-74.00967,4,0.0503672863642014,10
0,1380954231,40.71333,-74.011,4,0.0810750947047856,16
0,1380954238,40.71362,-74.01162,4,0.0381631990428838,7
0,1380954260,40.71444,-74.01342,4,0.110007190105656,22
0,1380954271,40.71522,-74.01321,4,0.0550153277563704,11
0,1380954288,40.71642,-74.01293,4,0.0842167849844624,17
0,1380954298,40.71714,-74.01276,4,0.0505483982411436,10
0,1380954324,40.71905,-74.01232,4,0.133993539720323,26
0,1380954342,40.72031,-74.01204,4,0.088302723530143,18
0,1380954360,40.72163,-74.01177,4,0.0923124594841516,18
0,1380954369,40.72233,-74.01163,4,0.0489283071410814,9
0,1380954378,40.72298,-74.0115,4,0.0454334177066501,9
0,1380954387,40.72363,-74.01136,4,0.0455148438098198,9
0,1380954396,40.72428,-74.01123,4,0.0454333977812306,9
0,1380954409,40.72518,-74.01105,4,0.0629077650901181,13
0,1380954417,40.72581,-74.01093,4,0.0439894303356122,8
0,1380954422,40.72618,-74.01087,4,0.0257623944064636,5
0,1380954463,40.72911,-74.01056,4,0.203136816799254,41
0,1380954473,40.72982,-74.01048,4,0.0492453574891237,10
0,1380954483,40.73057,-74.0104,4,0.0520001910379117,10
0,1380954493,40.73129,-74.01034,4,0.0498570096581728,10
0,1380954503,40.73201,-74.01027,4,0.0498927487818521,10
0,1380954508,40.73242,-74.01024,4,0.0283778792106899,5
0,1380954518,40.73314,-74.01016,4,0.0499339509509012,10
0,1380954528,40.73387,-74.0101,4,0.0505467289558732,10
0,1380954537,40.73454,-74.01004,4,0.0464089696519577,9
0,1380954554,40.73478,-74.00843,3,0.0859252668054692,17
0,1380954569,40.735,-74.00698,3,0.0774376634058421,15
0,1380954579,40.73513,-74.00605,3,0.0495218489496582,10
0,1380954591,40.7353,-74.00493,3,0.0598145743318832,12
0,1380954599,40.73465,-74.00475,3,0.0458986054568055,8
0,1380954608,40.73401,-74.00456,3,0.045334537538844,9
0,1380954625,40.73425,-74.00297,4,0.0848985342262275,17
0,1380954631,40.73434,-74.0024,4,0.0304899288440025,6
0,1380954642,40.73448,-74.00139,4,0.0537675361155998,11
0,1380954657,40.73469,-73.99997,3,0.0757628144437539,15
0,1380954670,40.73478,-73.99871,3,0.0662736176569298,13
0,1380954680,40.73539,-73.99827,3,0.048041765543816,10
0,1380954690,40.73603,-73.9978,3,0.0506157958918583,10
0,1380954699,40.73667,-73.99734,3,0.0503631410192666,9
0,1380954710,40.73736,-73.99684,3,0.0543997018147918,11
0,1380954721,40.73804,-73.99634,3,0.0537948234804226,11
0,1380954731,40.73869,-73.99587,3,0.0512203094468614,10
0,1380954740,40.73927,-73.99545,3,0.0457196699813549,9
0,1380954749,40.73986,-73.99502,3,0.0465774999751398,9
0,1380954758,40.74044,-73.99459,3,0.0459736453262896,9
0,1380954767,40.74103,-73.99416,3,0.0465773085332505,9
0,1380954776,40.74162,-73.99374,3,0.0463263709509012,9
0,1380954785,40.74223,-73.99329,3,0.0482939160285892,9
0,1380954796,40.7429,-73.99281,3,0.0526837090615289,11
0,1380954806,40.74357,-73.99232,4,0.0529353658732132,10
0,1380954816,40.74419,-73.99187,4,0.0488979935922933,10
0,1380954825,40.74481,-73.99142,4,0.0488978877625855,9
0,1380954835,40.74542,-73.99097,4,0.0482933646861405,10
0,1380954844,40.74604,-73.99052,4,0.0488976777998757,9
0,1380954854,40.74666,-73.99007,4,0.0488975719639528,10
0,1380954863,40.74728,-73.98962,4,0.0488974661280298,9
0,1380954873,40.7479,-73.98916,3,0.0491517666625233,10
0,1380954883,40.74852,-73.9887,3,0.0491516566376631,10
0,1380954892,40.74913,-73.98824,3,0.0485502887134866,9
0,1380954903,40.74982,-73.98775,3,0.0541473459477937,11
0,1380954913,40.75046,-73.98728,3,0.0506132000372902,10
0,1380954923,40.75109,-73.98682,3,0.0497547975761342,10
0,1380954932,40.7517,-73.9864,3,0.0475458601305159,9
0,1380954942,40.75232,-73.98595,3,0.0488966057675575,10
0,1380954951,40.75294,-73.98549,3,0.0491508722809198,9
0,1380954961,40.75356,-73.98504,3,0.0488963940832815,10
0,1380954971,40.75418,-73.9846,3,0.0486462281789932,10
0,1380954981,40.75484,-73.98412,4,0.0520751983716594,10
0,1380954991,40.75552,-73.98362,4,0.0537914749347421,10
0,1380955001,40.75614,-73.98317,4,0.0488959536420137,10
0,1380955011,40.75677,-73.98271,4,0.0497538018272219,10
0,1380955021,40.75739,-73.98225,4,0.0491500825730267,10
0,1380955030,40.75802,-73.9818,4,0.0495023459602237,9
0,1380955040,40.75865,-73.98134,4,0.0497534722311995,10
0,1380955050,40.75927,-73.98088,4,0.0491497489310131,10
0,1380955060,40.75991,-73.98042,4,0.0503591160596644,10
0,1380955069,40.76052,-73.97997,4,0.0482907546799254,9
0,1380955079,40.76114,-73.97952,4,0.0488951000372902,10
0,1380955088,40.76177,-73.97906,4,0.0497529252392791,9
0,1380955098,40.7624,-73.9786,4,0.0497528147917961,10
